a1	a2	a1_BL_ID	a2_BL_ID	totalCollabs	collaborated	distance	duration	a1_LAT	a1_LON	a2_LAT	a2_LON
303449	332347	7507	7576	2	1	1110	883	36.0030634608	-78.9369499683	36.0066631903	-78.9396455884
303449	381643	7507	7548	1	1	709	543	36.0030634608	-78.9369499683	36.0074638311	-78.9365369081
303449	492120	7507	8141	1	1	1016	758	36.0030634608	-78.9369499683	36.009518555	-78.9416009188
303544	304011	8084	7508	1	1	4816	493	36.002196	-78.906105	36.0033368637	-78.9359146357
303544	305171	8084	7508	1	1	4816	493	36.002196	-78.906105	36.0033368637	-78.9359146357
303544	373398	8084	7508	1	1	4816	493	36.002196	-78.906105	36.0033368637	-78.9359146357
303544	373399	8084	7508	1	1	4816	493	36.002196	-78.906105	36.0033368637	-78.9359146357
303544	398827	8084	7508	1	1	4816	493	36.002196	-78.906105	36.0033368637	-78.9359146357
303544	442841	8084	7508	1	1	4816	493	36.002196	-78.906105	36.0033368637	-78.9359146357
303544	510002	8084	7513	2	1	4741	552	36.002196	-78.906105	36.005697637	-78.9398145676
303544	520136	8084	7548	1	1	4821	528	36.002196	-78.906105	36.0074638311	-78.9365369081
304011	312267	7508	7735	1	1	1051	860	36.0033368637	-78.9359146357	36.0032934665	-78.9397501945
304031	487349	7548	7549	2	1	914	679	36.0074638311	-78.9365369081	36.0066783787	-78.9403939247
304031	597734	7548	7776	1	1	1009	743	36.0074638311	-78.9365369081	36.0044651833	-78.9419603348
304031	687280	7548	7776	1	1	1009	743	36.0074638311	-78.9365369081	36.0044651833	-78.9419603348
304064	312454	7508	8141	2	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
304073	337646	7548	7576	2	1	914	697	36.0074638311	-78.9365369081	36.0066631903	-78.9396455884
304073	350338	7548	7754	2	1	1028	808	36.0074638311	-78.9365369081	36.0045302782	-78.9379692078
304073	379857	7548	7754	2	1	1028	808	36.0074638311	-78.9365369081	36.0045302782	-78.9379692078
304073	511550	7548	7579	3	1	1041	820	36.0074638311	-78.9365369081	36.0051595258	-78.9391493797
304085	332332	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
304094	330178	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
304094	335437	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
304146	605099	8166	8116	1	1	3221	416	35.9908939	-78.909779191	36.0076395804	-78.9267522097
304561	452006	7540	7550	1	1	1320	957	36.0071861029	-78.9446398616	36.0063268753	-78.9354586601
305171	311264	7508	7776	1	1	1016	819	36.0033368637	-78.9359146357	36.0044651833	-78.9419603348
305551	330383	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
306535	310008	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
306535	314438	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
307227	337646	8304	7576	1	1	2500	405	36.0079194767	-78.9234745502	36.0066631903	-78.9396455884
307227	485556	8304	7548	2	1	1749	340	36.0079194767	-78.9234745502	36.0074638311	-78.9365369081
307227	510002	8304	7513	3	1	2605	424	36.0079194767	-78.9234745502	36.005697637	-78.9398145676
307227	520136	8304	7548	2	1	1749	340	36.0079194767	-78.9234745502	36.0074638311	-78.9365369081
307915	314133	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
307915	335437	7579	7508	2	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
307915	425689	7579	8141	2	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
307915	456928	7579	7516	2	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
307915	468023	7579	7530	2	1	107	104	36.0051595258	-78.9391493797	36.0062183863	-78.9401257038
307915	495644	7579	8141	1	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
307915	541317	7579	7530	2	1	107	104	36.0051595258	-78.9391493797	36.0062183863	-78.9401257038
307945	488080	8304	7739	1	1	2904	383	36.0079194767	-78.9234745502	35.9991793007	-78.943027854
307948	338546	7548	7508	2	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
308218	330698	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
308218	390381	8141	7735	1	1	858	690	36.009518555	-78.9416009188	36.0032934665	-78.9397501945
308218	483165	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
308238	312903	8304	7508	4	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	314438	8304	7508	1	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	327296	8304	7508	2	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	331164	8304	7508	2	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	331881	8304	7508	16	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	332347	8304	7576	4	1	2500	405	36.0079194767	-78.9234745502	36.0066631903	-78.9396455884
308238	373391	8304	7508	3	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	373415	8304	7508	1	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	375274	8304	7508	1	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	378108	8304	7507	1	1	1753	279	36.0079194767	-78.9234745502	36.0030634608	-78.9369499683
308238	396661	8304	7550	1	1	1632	247	36.0079194767	-78.9234745502	36.0063268753	-78.9354586601
308238	399271	8304	7508	5	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	402781	8304	8166	1	1	2954	401	36.0079194767	-78.9234745502	35.9908939	-78.909779191
308238	412802	8304	7508	1	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	421806	8304	7508	5	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	437411	8304	7508	1	1	1753	279	36.0079194767	-78.9234745502	36.0033368637	-78.9359146357
308238	439139	8304	7776	5	1	2595	420	36.0079194767	-78.9234745502	36.0044651833	-78.9419603348
308238	482616	8304	7735	1	1	3734	587	36.0079194767	-78.9234745502	36.0032934665	-78.9397501945
308238	488121	8304	7513	1	1	2605	424	36.0079194767	-78.9234745502	36.005697637	-78.9398145676
308238	570074	8304	7735	4	1	3734	587	36.0079194767	-78.9234745502	36.0032934665	-78.9397501945
308238	597407	8304	7735	1	1	3734	587	36.0079194767	-78.9234745502	36.0032934665	-78.9397501945
308739	402344	7508	7709	1	1	830	636	36.0033368637	-78.9359146357	36.0024710845	-78.9370062947
308739	458122	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
308739	489462	7508	7709	1	1	830	636	36.0033368637	-78.9359146357	36.0024710845	-78.9370062947
308744	400539	7508	7709	1	1	830	636	36.0033368637	-78.9359146357	36.0024710845	-78.9370062947
308797	327296	7548	7508	2	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
308797	337613	7548	7514	1	1	888	684	36.0074638311	-78.9365369081	36.0076330712	-78.9432156086
308797	378427	7548	8141	3	1	474	362	36.0074638311	-78.9365369081	36.009518555	-78.9416009188
308797	400543	7548	7514	1	1	888	684	36.0074638311	-78.9365369081	36.0076330712	-78.9432156086
308797	483924	7548	7514	1	1	888	684	36.0074638311	-78.9365369081	36.0076330712	-78.9432156086
308797	579577	7548	8141	1	1	474	362	36.0074638311	-78.9365369081	36.009518555	-78.9416009188
308973	452688	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
309004	400859	8166	7709	1	1	3760	551	35.9908939	-78.909779191	36.0024710845	-78.9370062947
309004	407299	8166	7548	1	1	3860	338	35.9908939	-78.909779191	36.0074638311	-78.9365369081
309017	373890	7508	7747	2	1	1051	860	36.0033368637	-78.9359146357	36.0040615939	-78.9403992891
309017	549750	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
309144	334854	7516	7540	2	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
309144	375161	7516	8166	4	1	6075	528	36.0071644054	-78.9407479763	35.9908939	-78.909779191
309144	382531	7516	7540	2	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
309526	580368	7747	7776	1	1	323	262	36.0040615939	-78.9403992891	36.0044651833	-78.9419603348
310008	312703	7508	7548	3	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
310008	373496	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
310008	543616	7508	8141	6	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
310008	630885	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
310084	311264	7738	7776	3	1	513	415	36.0028464737	-78.9435267448	36.0044651833	-78.9419603348
310084	492120	7738	8141	1	1	1048	772	36.0028464737	-78.9435267448	36.009518555	-78.9416009188
310101	537896	7261	7759	1	1	4405	457	36.0019741794	-78.9147359133	36.0001123846	-78.9453774691
310320	483156	8116	7516	2	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
310370	483039	7759	7508	1	1	1514	1155	36.0001123846	-78.9453774691	36.0033368637	-78.9359146357
310382	490275	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
310559	313583	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	327384	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	330178	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	384450	8141	7550	1	1	736	554	36.009518555	-78.9416009188	36.0063268753	-78.9354586601
310559	417085	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	437411	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	451584	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	476082	8141	7550	1	1	736	554	36.009518555	-78.9416009188	36.0063268753	-78.9354586601
310559	483473	8141	8166	1	1	4168	322	36.009518555	-78.9416009188	35.9908939	-78.909779191
310559	538168	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
310559	538326	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	539235	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310559	668184	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310560	330178	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310560	330383	8141	7548	1	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
310560	334603	8141	7548	1	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
310560	337646	8141	7576	1	1	440	336	36.009518555	-78.9416009188	36.0066631903	-78.9396455884
310560	375551	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310560	398827	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310560	549303	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310823	337646	7508	7576	1	1	1110	883	36.0033368637	-78.9359146357	36.0066631903	-78.9396455884
310823	350338	7508	7754	2	1	996	805	36.0033368637	-78.9359146357	36.0045302782	-78.9379692078
310823	438345	7508	7579	3	1	983	797	36.0033368637	-78.9359146357	36.0051595258	-78.9391493797
310915	384929	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
310915	523438	8141	7516	2	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
311264	337630	7776	7516	1	1	94	63	36.0044651833	-78.9419603348	36.0071644054	-78.9407479763
311264	412802	7776	7508	1	1	1016	819	36.0044651833	-78.9419603348	36.0033368637	-78.9359146357
311274	315649	7735	7579	2	1	291	232	36.0032934665	-78.9397501945	36.0051595258	-78.9391493797
311274	375353	7735	7516	2	1	417	317	36.0032934665	-78.9397501945	36.0071644054	-78.9407479763
311279	375353	7735	7516	1	1	417	317	36.0032934665	-78.9397501945	36.0071644054	-78.9407479763
311336	393890	7508	7516	2	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
311336	398019	7508	7516	2	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
311336	426464	7508	7516	5	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
311336	483473	7508	8166	6	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
311336	557495	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
311336	604985	7508	7516	10	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
311336	604986	7508	7516	11	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
311336	630885	7508	8141	3	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
311526	403859	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
311598	434561	7709	7224	1	1	2856	551	36.0024710845	-78.9370062947	36.0063832895	-78.9142531157
311629	476082	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
311629	541537	7508	8116	2	1	1216	926	36.0033368637	-78.9359146357	36.0076395804	-78.9267522097
312267	334339	7735	7516	1	1	417	317	36.0032934665	-78.9397501945	36.0071644054	-78.9407479763
312267	337630	7735	7516	1	1	417	317	36.0032934665	-78.9397501945	36.0071644054	-78.9407479763
312267	375353	7735	7516	1	1	417	317	36.0032934665	-78.9397501945	36.0071644054	-78.9407479763
312267	435931	7735	7508	1	1	1051	860	36.0032934665	-78.9397501945	36.0033368637	-78.9359146357
312267	442841	7735	7508	2	1	1051	860	36.0032934665	-78.9397501945	36.0033368637	-78.9359146357
312267	513868	7735	7508	1	1	1051	860	36.0032934665	-78.9397501945	36.0033368637	-78.9359146357
312385	438345	7508	7579	3	1	983	797	36.0033368637	-78.9359146357	36.0051595258	-78.9391493797
312454	312903	8141	7508	13	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312454	313469	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
312454	313583	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312454	314783	8141	7508	13	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312454	333299	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312454	334339	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
312454	337967	8141	7530	1	1	460	355	36.009518555	-78.9416009188	36.0062183863	-78.9401257038
312454	373399	8141	7508	19	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312454	378592	8141	7534	1	1	249	181	36.009518555	-78.9416009188	36.0072186493	-78.9392995834
312454	399270	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312454	400402	8141	7548	2	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
312454	417085	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312454	433360	8141	7735	1	1	858	690	36.009518555	-78.9416009188	36.0032934665	-78.9397501945
312454	537644	8141	7530	1	1	460	355	36.009518555	-78.9416009188	36.0062183863	-78.9401257038
312454	538567	8141	7579	2	1	567	458	36.009518555	-78.9416009188	36.0051595258	-78.9391493797
312454	561310	8141	7530	5	1	460	355	36.009518555	-78.9416009188	36.0062183863	-78.9401257038
312454	625508	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
312548	332635	7758	7747	1	1	192	137	36.0022432463	-78.9431726933	36.0040615939	-78.9403992891
312703	314438	7548	7508	3	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
312703	326462	7548	7507	1	1	709	543	36.0074638311	-78.9365369081	36.0030634608	-78.9369499683
312703	572238	7548	7516	1	1	914	697	36.0074638311	-78.9365369081	36.0071644054	-78.9407479763
312903	332347	7508	7576	3	1	1110	883	36.0033368637	-78.9359146357	36.0066631903	-78.9396455884
312903	396661	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
312903	439139	7508	7776	1	1	1016	819	36.0033368637	-78.9359146357	36.0044651833	-78.9419603348
313147	378340	7579	7513	1	1	22	21	36.0051595258	-78.9391493797	36.005697637	-78.9398145676
313147	471581	7579	7709	1	1	649	533	36.0051595258	-78.9391493797	36.0024710845	-78.9370062947
313147	483651	7579	7549	1	1	127	122	36.0051595258	-78.9391493797	36.0066783787	-78.9403939247
313147	523008	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
313147	574604	7579	7540	2	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
313147	580145	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
313167	327666	7512	8166	1	1	4118	508	36.007220819	-78.9336401224	35.9908939	-78.909779191
313167	414801	7512	7709	34	1	1055	794	36.007220819	-78.9336401224	36.0024710845	-78.9370062947
313167	429471	7512	7709	1	1	1055	794	36.007220819	-78.9336401224	36.0024710845	-78.9370062947
313167	488080	7512	7739	2	1	1337	998	36.007220819	-78.9336401224	35.9991793007	-78.943027854
313214	414118	7508	7202	1	1	2609	428	36.0033368637	-78.9359146357	36.0049165066	-78.9153903723
313214	438345	7508	7579	2	1	983	797	36.0033368637	-78.9359146357	36.0051595258	-78.9391493797
313214	450299	7508	7540	1	1	1600	1218	36.0033368637	-78.9359146357	36.0071861029	-78.9446398616
313214	511067	7508	7540	2	1	1600	1218	36.0033368637	-78.9359146357	36.0071861029	-78.9446398616
313214	667574	7508	7540	1	1	1600	1218	36.0033368637	-78.9359146357	36.0071861029	-78.9446398616
313469	323982	7516	7540	1	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
313469	326257	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
313469	333299	7516	7508	5	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
313469	397540	7516	7540	3	1	487	349	36.0071644054	-78.9407479763	36.0071861029	-78.9446398616
313469	399270	7516	7508	4	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
313469	417085	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
313469	538574	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
313469	562789	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
313469	586066	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
313583	373496	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
313583	483473	7508	8166	19	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
313583	513039	7508	7548	2	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
313583	519917	7508	8141	4	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
314133	373417	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
314133	483454	7516	7579	1	1	127	122	36.0071644054	-78.9407479763	36.0051595258	-78.9391493797
314133	609221	7516	8141	2	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
314438	543616	7508	8141	2	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
314731	375024	7513	7738	2	1	503	383	36.005697637	-78.9398145676	36.0028464737	-78.9435267448
314731	421806	7513	7508	1	1	1005	812	36.005697637	-78.9398145676	36.0033368637	-78.9359146357
314783	402620	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
314783	519917	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
314783	610685	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
314799	378326	7758	8141	3	1	1050	773	36.0022432463	-78.9431726933	36.009518555	-78.9416009188
314800	609832	7749	7540	3	1	807	615	36.0032891268	-78.9425504208	36.0071861029	-78.9446398616
314922	315649	7508	7579	1	1	983	797	36.0033368637	-78.9359146357	36.0051595258	-78.9391493797
314922	337630	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
314922	439139	7508	7776	1	1	1016	819	36.0033368637	-78.9359146357	36.0044651833	-78.9419603348
314922	439387	7508	7516	2	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
314922	468490	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
314922	483651	7508	7549	1	1	1110	883	36.0033368637	-78.9359146357	36.0066783787	-78.9403939247
314922	484520	7508	8141	15	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
314922	488121	7508	7513	1	1	1005	812	36.0033368637	-78.9359146357	36.005697637	-78.9398145676
314922	512915	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
314922	598106	7508	7576	1	1	1110	883	36.0033368637	-78.9359146357	36.0066631903	-78.9396455884
314922	604222	7508	7576	1	1	1110	883	36.0033368637	-78.9359146357	36.0066631903	-78.9396455884
314922	604985	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
314922	687280	7508	7776	2	1	1016	819	36.0033368637	-78.9359146357	36.0044651833	-78.9419603348
315642	421039	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
315649	380897	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
315649	421039	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
315649	549285	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
315649	576136	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
315729	381353	7516	7735	4	1	417	317	36.0071644054	-78.9407479763	36.0032934665	-78.9397501945
315729	401643	7516	8116	1	1	1963	348	36.0071644054	-78.9407479763	36.0076395804	-78.9267522097
315845	495364	7747	7776	1	1	323	262	36.0040615939	-78.9403992891	36.0044651833	-78.9419603348
315845	580368	7747	7776	1	1	323	262	36.0040615939	-78.9403992891	36.0044651833	-78.9419603348
315993	450299	7735	7540	1	1	728	574	36.0032934665	-78.9397501945	36.0071861029	-78.9446398616
315993	515196	7735	7709	1	1	434	341	36.0032934665	-78.9397501945	36.0024710845	-78.9370062947
315993	549285	7735	7508	3	1	1051	860	36.0032934665	-78.9397501945	36.0033368637	-78.9359146357
315993	550184	7735	7508	1	1	1051	860	36.0032934665	-78.9397501945	36.0033368637	-78.9359146357
315993	561310	7735	7530	2	1	398	305	36.0032934665	-78.9397501945	36.0062183863	-78.9401257038
315993	574604	7735	7540	1	1	728	574	36.0032934665	-78.9397501945	36.0071861029	-78.9446398616
316176	607090	7749	7747	1	1	184	132	36.0032891268	-78.9425504208	36.0040615939	-78.9403992891
316176	609832	7749	7540	3	1	807	615	36.0032891268	-78.9425504208	36.0071861029	-78.9446398616
323949	545187	7508	7776	1	1	1016	819	36.0033368637	-78.9359146357	36.0044651833	-78.9419603348
323949	610685	7508	8141	11	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
323949	661773	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
326257	330178	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
326257	330383	8141	7548	4	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
326257	375551	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
326257	417085	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
326257	511797	8141	7548	4	1	474	362	36.009518555	-78.9416009188	36.0074638311	-78.9365369081
326257	542290	8141	7579	2	1	567	458	36.009518555	-78.9416009188	36.0051595258	-78.9391493797
326257	543480	8141	7516	6	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
326718	373496	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
326718	543616	7508	8141	2	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
326718	583206	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
326718	609221	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
327198	373516	8116	7516	1	1	1963	348	36.0076395804	-78.9267522097	36.0071644054	-78.9407479763
327206	610685	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
327206	661773	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
327264	337630	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
327264	484520	7508	8141	3	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
327264	491219	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
327264	537845	7508	7516	2	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
327264	686560	7508	7735	1	1	1051	860	36.0033368637	-78.9359146357	36.0032934665	-78.9397501945
327264	692019	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
327267	378434	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
327267	490706	7548	8166	1	1	3860	338	36.0074638311	-78.9365369081	35.9908939	-78.909779191
327296	410606	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
327296	570074	7508	7735	3	1	1051	860	36.0033368637	-78.9359146357	36.0032934665	-78.9397501945
327334	482961	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
327337	373425	7548	7579	1	1	1041	820	36.0074638311	-78.9365369081	36.0051595258	-78.9391493797
327337	425689	7548	8141	1	1	474	362	36.0074638311	-78.9365369081	36.009518555	-78.9416009188
327337	459882	7548	7507	1	1	709	543	36.0074638311	-78.9365369081	36.0030634608	-78.9369499683
327345	373053	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
327345	482961	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
327359	402620	7508	8141	24	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
327359	542290	7508	7579	3	1	983	797	36.0033368637	-78.9359146357	36.0051595258	-78.9391493797
327384	402781	7508	8166	1	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
327384	476082	7508	7550	4	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
327384	483473	7508	8166	4	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
327385	437345	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
327385	484276	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
327666	373477	8166	7508	3	1	3856	304	35.9908939	-78.909779191	36.0033368637	-78.9359146357
